weather,road_type,time_of_day,vehicle_type,speed,distance,reaction_time,brake_eff,friction,mass,crash,impact_force
Icy,Hilly,Day,Sedan,36.79953344564547,54.411892067306454,1.2513322299225182,0.8396818495565396,0.243368655486732,1341.0952750104125,1,1771194.592140753
Icy,Hilly,Day,Hatchback,32.89247124255329,131.27506256592991,1.25162031587997,0.6547651153278422,0.2925580535207776,844.5700757079138,1,628030.5948549168
Foggy,Hilly,Night,Hatchback,12.892998565123808,13.387265333328545,1.2541889104057524,0.6988307400750238,0.2665376455365151,926.6496769482426,1,154036.43092936
Icy,City,Day,SUV,15.223473673956718,149.2525992690564,1.2546996591696515,0.7204344695698615,0.22433317100702527,1613.3821089293608,0,0.0
Rainy,Highway,Night,Truck,10.9324615687937,126.18824650209132,1.254746753140159,0.7097834296357263,0.3848725852034497,2802.114587468587,0,0.0
Sunny,Highway,Night,Sedan,31.039844200690087,175.16524253852074,1.2549540402257653,0.8942809128934368,0.41304612205904945,1492.6702843855335,0,0.0
Foggy,City,Day,Truck,25.749311970313947,85.53846228389436,1.256420648413241,0.7218423217616423,0.5000503893316497,2640.4135439265383,1,757125.3063966658
Rainy,City,Night,Hatchback,13.297298747911729,141.5227930737139,1.2588978547622018,0.6419385844362938,0.4261023646792293,1008.7836311314037,0,0.0
Foggy,City,Day,Hatchback,10.758164237634162,36.24524300105104,1.259726768341207,0.6094910820301958,0.5669881496125833,1025.0555056010162,0,0.0
Foggy,Highway,Night,Hatchback,33.373844323362064,143.79846171757882,1.2599075996529334,0.7747976598494489,0.4420638680384122,1064.4953471717122,1,458523.199494029
Sunny,City,Night,SUV,22.357888076738103,17.136588075508172,1.2600174299256157,0.4882237815087665,0.4242104652608926,1656.0497641285199,1,827818.1395728945
Rainy,City,Day,SUV,21.558321578995045,168.02363190622586,1.2618061511750909,0.7827739180352151,0.28963741946982274,1753.5666179832335,0,0.0
Rainy,Hilly,Night,SUV,39.082813110279275,160.79745743485577,1.2626343418728325,0.7974450375593582,0.17790467367353607,1993.912916898063,1,2427716.4518843316
Rainy,City,Night,SUV,19.95270609968277,37.20509659880454,1.2637491908394103,0.5588794282252499,0.3545324962536649,1527.0694705637252,1,536836.7471419025
Sunny,Hilly,Night,SUV,29.717413079858,130.81299838574986,1.2643073651057082,0.5564046260231581,0.547371605526919,1775.3294637198483,1,579704.6471966435
Rainy,City,Night,Truck,32.25170739337587,188.09596483455877,1.2643408708364343,0.4014772807336169,0.30386828646473035,2985.323725223588,1,2053648.4266378453
Foggy,Highway,Night,Sedan,22.714158337476828,14.164040029347808,1.264639113522348,0.6831219436517403,0.28786537721718797,1390.7052268689706,1,717510.7044885725
Rainy,Highway,Day,Truck,30.118630605712873,42.55057619717156,1.2648054964313777,0.5972470836828461,0.5451966722957847,2134.560313493446,1,1875618.8328708962
Sunny,Highway,Night,Truck,11.452560647721011,204.5471665614038,1.2649104871450207,0.4645147512684745,0.3642102958234003,2475.471950135914,0,0.0
Icy,Highway,Day,Truck,35.08975618342076,63.11419308008979,1.2659495487996288,0.39739501554265383,0.32320732661411516,3158.115769188046,1,3739948.399457079
Icy,City,Day,Sedan,26.00335268168262,120.22788985944666,1.2665871342889259,0.9783510350936098,0.2751380370088187,1402.0113177335272,1,302306.3644450512
Rainy,Hilly,Day,SUV,17.5615292338741,137.39651844210152,1.2673893014751934,0.7217196928603666,0.2418677398238466,1870.7145829183958,0,0.0
Rainy,City,Night,SUV,30.007671218690852,180.24203496943198,1.2674073507759023,0.7818805449562892,0.3974597049402947,1688.8328623759248,1,57853.838033451444
Foggy,City,Day,Sedan,24.86521807553134,29.626444139618734,1.268171000800824,0.8224823389056102,0.7046366863343851,1122.808020946706,1,694208.6989162901
Rainy,City,Night,Sedan,39.92926480089568,10.527880569598736,1.2685206202099524,0.6499300334754923,0.3716752769537882,1261.8007838120825,1,2011747.2691058363
Sunny,Hilly,Day,Truck,18.588770518056158,205.59954396590396,1.2686965344455303,0.7278028018800254,0.5698157399703438,2362.265522767631,0,0.0
Foggy,Highway,Night,Truck,35.15930931580787,67.89514332666795,1.2691114110609572,0.44717617621587735,0.5701744455597586,3178.6281982968976,1,3559642.9492647736
Sunny,City,Day,Hatchback,21.43066560902797,74.98571944339903,1.2701105623741151,0.7555760066703553,0.8136637063551446,846.0394077815691,0,0.0
Sunny,Hilly,Day,Sedan,38.81552007784013,18.981590912578334,1.2703589676183251,0.8517887130629282,0.3639364488106321,1203.6462847207047,1,1813467.1738764015
Rainy,Highway,Night,Hatchback,19.42678207979197,14.866255912673475,1.271245129963284,0.6459920134872823,0.531142556609998,908.2892459255277,1,342788.23604633077
Icy,Highway,Night,Hatchback,26.87210052876282,166.09053754378093,1.2732675571801395,0.7788139608422433,0.32828945058788633,832.2833414246937,1,50976.832355174054
Icy,Highway,Night,Sedan,23.66324999823631,49.342040447565985,1.2739305159790006,0.5736125204047013,0.16621198113062582,1477.4771769150047,1,774311.4095249631
Icy,Hilly,Day,SUV,18.689473283099623,56.08438419830374,1.2748656328218853,0.6080529327795636,0.1798343295318547,1539.204700804636,1,431224.0304100235
Sunny,Highway,Day,Sedan,21.82414871361039,148.11700907765797,1.2749257848018711,0.9590609849084216,0.41536555822213017,1284.667883541152,0,0.0
Icy,City,Day,Truck,15.545200091361188,208.8905599387479,1.2750203986206337,0.3801230937697781,0.22150858874427803,2116.264665147193,0,0.0
Rainy,Highway,Day,Hatchback,11.23454369465404,73.07455512525819,1.2760179931236828,0.8203058022725995,0.2687571366737874,855.3489749248818,0,0.0
Rainy,City,Day,Sedan,31.78937862367085,178.52594017237695,1.2761993083964605,0.541481684651136,0.3253386277364945,1120.6995465605403,1,598705.0886896448
Icy,Highway,Night,Sedan,33.36823532301443,109.8298818358431,1.2762045570247476,0.5023567507119969,0.33591673336202055,1353.7995876610685,1,1206270.1152638379
Icy,Highway,Night,Truck,11.32063578688103,198.41120223438233,1.2768175636056458,0.710161053971797,0.33927106296039466,2340.9409583287757,0,0.0
Rainy,Hilly,Day,Sedan,23.454944377927582,29.778566762762324,1.2768867281711873,0.822379289878614,0.4403644050286971,1195.7061501041478,1,657799.1043221462
Sunny,City,Day,SUV,33.39024397340528,188.87528412408517,1.2780530387275622,0.5297565228885298,0.8126086176476475,1862.860613795323,0,0.0
Icy,Highway,Night,SUV,35.96650457381497,128.48229506967868,1.2780936456907614,0.6732040124303985,0.209291771452499,1539.0643104607454,1,1640215.609449594
Icy,City,Day,SUV,28.967260494621417,31.508654024193095,1.2781322149516856,0.6466407464499322,0.33983655659234996,1753.5224872734843,1,1471384.5427378826
Rainy,Highway,Night,Truck,31.97323200267831,117.58001172339262,1.278208905837048,0.6833019442361038,0.547203746746689,3046.1587825261195,1,1401548.4329476058
Sunny,Highway,Night,Truck,24.325019477926475,14.479098747172879,1.278253368958096,0.4751459556474952,0.7889982193037086,2574.77837950844,1,1523513.2901473893
Icy,Hilly,Day,SUV,19.63634284643782,22.21481588112398,1.2799404690087306,0.6417522327973704,0.25075855183495754,1801.3108138653,1,694560.1601122643
Icy,City,Night,Truck,34.25647165501944,43.658383706452845,1.2817444455057567,0.602495572124074,0.1308509848027169,2680.752619783998,1,3145878.882392619
Rainy,Hilly,Day,SUV,10.68205209015583,206.3635127444268,1.2819976930908503,0.5392976622372858,0.36648531477498447,1985.148486477392,0,0.0
Rainy,Highway,Day,Hatchback,13.254826647441117,29.08823566294344,1.2821127971370498,0.7106619149974418,0.5872389786173784,806.4356708537422,1,61906.41936011685
Sunny,Highway,Night,Truck,17.2104362929977,143.0868365015517,1.2839506260538975,0.7071225596245481,0.9362808174635988,2047.852698110503,0,0.0
Rainy,Highway,Night,Hatchback,35.97676226250528,198.0088353174441,1.2847822581265158,0.76823304003736,0.268521113778901,869.9520706810827,1,592107.5805324914
Sunny,Highway,Night,SUV,24.500485573207506,200.148137778931,1.285996498124761,0.6736657006844942,0.6819145763989665,1508.6062662048412,0,0.0
Icy,City,Day,Truck,16.236181328333014,189.65440321985793,1.2869461089348466,0.5427277687198001,0.167815617807391,3108.7697007249726,0,0.0
Foggy,City,Day,Sedan,23.25651221631963,108.7249693839441,1.2873457656113958,0.597827534136619,0.6769521631052098,1421.7433772932961,0,0.0
Sunny,City,Day,Truck,37.89584662459157,23.08422422126313,1.2874327802963672,0.48869876074012425,0.5769226436196541,2434.004602376621,1,3495462.3053053133
Icy,Hilly,Day,Hatchback,18.663562829462542,211.4857417038437,1.2884136609307197,0.5792981013782885,0.2318769803409294,866.8084520246099,0,0.0
Rainy,City,Night,SUV,27.235963491824368,183.65444301509046,1.288817720546466,0.7362802657507341,0.36121670984115345,1615.525504043006,0,0.0
Icy,Hilly,Day,Truck,22.698478556767213,36.444329972686155,1.2888692699636843,0.4739511130144207,0.2199846979876548,2646.471258995586,1,1324638.3654876587
Foggy,Highway,Night,Sedan,35.602244441986585,192.84457021063787,1.2890769634493728,0.9731338636496167,0.6195064008279263,1120.168816824651,0,0.0
Rainy,City,Night,SUV,19.33564720682783,195.32271065820674,1.2915794534679668,0.6043051420225112,0.47257114364917535,1654.3372072403486,0,0.0
Rainy,Highway,Night,Truck,38.555365383357596,49.3505734849605,1.2919323745924274,0.44224178687024107,0.5220065527731267,2177.5509381906663,1,3236964.745606382
Rainy,Highway,Day,SUV,26.81085747909382,100.73871032256838,1.2932977281095348,0.5256982188564608,0.32887513483294567,1884.2912185795988,1,932639.2135037978
Rainy,City,Day,Sedan,10.259880380635165,81.39842205148261,1.2938393633943421,0.7092040545211957,0.3237755214159793,1477.8705566242184,0,0.0
Foggy,Hilly,Night,Truck,36.89164569940081,203.23494419246896,1.2941029640168835,0.4490542421426933,0.5489443652941695,2511.645854704724,1,1531413.9153357449
Rainy,City,Day,Sedan,12.306452200607904,136.99285011821468,1.2944021928756628,0.9239423611961639,0.38046030097120404,1114.652385575512,0,0.0
Rainy,City,Night,Sedan,27.093927655892404,120.64290893367567,1.2951336267555487,0.8486457097275166,0.5216135603353228,1197.3158857316942,0,0.0
Rainy,City,Night,Hatchback,21.901332499958198,151.89728063338998,1.295765236393752,1.0,0.2137581700869058,1009.973775158522,0,0.0
Sunny,City,Night,Sedan,26.424330088893743,106.8329809394937,1.2974398712867847,0.8590906998658658,0.7868587733850844,1177.5424819531677,0,0.0
Foggy,Hilly,Day,SUV,31.774831256617635,33.54909779971243,1.2974771393824056,0.46710726394822283,0.608754267535253,1901.3944401300182,1,1919723.6950297586
Rainy,City,Day,Sedan,33.56269150809244,215.62419414184365,1.2975387928981612,0.7245236856659834,0.2884722234211353,1274.8185076428026,1,537397.5481796802
Sunny,Highway,Night,Sedan,26.401059378034898,22.26618833249233,1.2976018459093255,0.714517247801653,0.4268561353234615,1442.869811262757,1,1005703.2524310998
Foggy,City,Night,SUV,25.95124173437278,172.67256165759707,1.298147079526412,0.7342880300361629,0.4072913917295681,1980.9232860008526,0,0.0
Sunny,Highway,Night,Hatchback,18.2304479157845,15.439576136157694,1.2990826463310032,0.6381336019806527,0.607765088160444,864.8607923796277,1,287435.8194511543
Rainy,Hilly,Day,Sedan,12.735332527288854,164.19806340365434,1.2993228958835887,0.5478418292335903,0.46134581899579497,1294.5028308765986,0,0.0
Rainy,City,Night,Hatchback,27.641873586426115,95.72613325221126,1.2998413072724273,0.7164916677379909,0.3481705727720321,910.8852548455754,1,429667.94895142346
Rainy,City,Day,Truck,22.739195676151112,43.200054020905995,1.300397262165537,0.6772325335999243,0.4611538806526926,2229.5785415313103,1,966830.0849978407
Sunny,City,Day,Truck,31.69761008791587,64.05481244024466,1.3006886851752877,0.4924404979510752,0.714604599230885,2667.7402416582117,1,2260379.9274844103
Sunny,Hilly,Day,Sedan,16.695551828519555,115.89143809679135,1.301849694087005,0.9330161149885761,0.26204572661189823,1450.7964952739899,0,0.0
Sunny,City,Day,Hatchback,28.64296286601696,159.172593275211,1.302567496366174,0.6346449492461664,0.4708362536080488,924.4117079433136,1,98631.8095865662
Icy,Hilly,Day,Sedan,19.445855090617393,92.86362865020506,1.3027021215389094,0.5488290713536337,0.3202074711260166,1370.5124848786159,1,199450.61995644
Icy,Hilly,Day,SUV,35.57024009697679,189.75856959617732,1.3033206540468192,0.7917308142004637,0.19008202986489353,1859.3587126114915,1,1566064.6211853821
Icy,Hilly,Day,Hatchback,28.21306030578818,146.7275181990589,1.3039605186814087,0.8270029614035732,0.22039257555648506,858.5070785194835,1,346176.99696566345
Rainy,Hilly,Day,SUV,17.658426829738325,19.649609946973552,1.3048481427503802,0.6325500974299978,0.24393580391383157,1531.937190698724,1,477688.71317235555
Icy,Hilly,Day,SUV,24.540616999433215,60.919503673618365,1.305297963571136,0.459669942432549,0.12670269615810445,1901.7337265776835,1,1082593.8923974652
Foggy,City,Day,Sedan,11.069539135810095,88.99750610712964,1.3077854944026102,0.8008127928232311,0.4481736001833724,1416.7962289924076,0,0.0
Foggy,Hilly,Night,Sedan,27.945328649507335,163.0720099094223,1.3081867658952622,0.5877514449585415,0.5701391533601416,1140.8094649692282,0,0.0
Foggy,Highway,Night,Hatchback,34.44018183037622,188.86490967693527,1.3085102536915372,0.9634716427527983,0.602431150361388,819.9225306813884,0,0.0
Icy,Hilly,Day,Hatchback,19.125826284260977,165.45083806703175,1.3101479492920476,0.8187261289133678,0.2786207201165937,976.7684817852551,0,0.0
Icy,City,Night,Truck,26.353563639048353,147.43482546719292,1.3102982458525188,0.7216807660468515,0.25005451742314666,2461.5140692293135,1,726562.1702327166
Foggy,Highway,Day,Sedan,35.654349493494465,39.25966133018094,1.310404444535912,0.8834947180888093,0.39451731389283784,1150.9843954698383,1,1463168.9291246515
Sunny,Hilly,Night,SUV,26.765702740758726,137.37218790553018,1.3106304414060697,0.6583862865170392,0.5928077106314346,1595.68729831465,0,0.0
Foggy,City,Night,Truck,15.640018773112153,19.719749832284016,1.3116971158853876,0.5447877122242026,0.30844434395290105,2546.4116151725893,1,622878.2219349543
Foggy,Highway,Day,Sedan,29.844743821104977,128.12666651627524,1.312738381400519,0.6655149901509712,0.717574185735303,1188.5289439788917,1,69104.71588221198
Rainy,Hilly,Night,Truck,32.858940699524425,112.1540650911529,1.3139611304033707,0.6821852935602118,0.4275937262697504,2436.4842891807034,1,1669818.229425823
Rainy,City,Night,SUV,17.70672057803423,133.16669956272003,1.3141694999461948,0.7908817638483874,0.4045382065404904,1865.6711338540251,0,0.0
Icy,Hilly,Night,Hatchback,30.76216718791768,22.547043535786884,1.314782460506577,0.7247876486947161,0.134026137008517,909.4342734597963,1,860607.5931801923
Icy,Hilly,Day,SUV,19.324491835108617,165.78818459004964,1.3154384692458652,0.48042379695599036,0.1357044880547317,1663.4677950917003,1,322827.24802413175
Icy,City,Night,Truck,34.139222048816826,23.841553083764303,1.3179982289270933,0.6360121657248224,0.16290672745599727,2979.1618676413764,1,3472172.8847191096
Rainy,Hilly,Day,Sedan,29.874560820798806,38.42971811234436,1.3185607693855577,0.6393805617646637,0.2346121507560337,1294.9098765474646,1,1155693.3183604525
Icy,Highway,Day,Hatchback,28.70355531554877,154.76208973149093,1.3186585654288066,0.7007501066184934,0.433293190619279,1067.4931001769105,1,136781.61883451688
Foggy,City,Day,SUV,29.08798578795595,14.810135039164043,1.3196681291089647,0.6912058941482779,0.4591298099238701,1937.8109878545074,1,1639603.0322944499
Sunny,City,Day,SUV,25.555950405682715,41.942529121458485,1.3217224686012456,0.4998347767301794,0.7750331880047403,1578.5177275150832,1,933083.7400882711
Foggy,City,Night,Hatchback,39.347003483295076,127.15215920584386,1.3219183053983625,0.8875110640528286,0.5837655918678368,944.4598726073006,1,741565.5269007948
Icy,Hilly,Night,Truck,30.925433211676033,9.473488812794438,1.322181879528082,0.4620386674282214,0.17021032879398149,2412.6168677637934,1,2307384.356907905
Rainy,Hilly,Day,Sedan,19.019599398300343,213.88728712077017,1.322241123194001,0.5267982681803471,0.2681844421862281,1228.409327423782,0,0.0
Foggy,City,Day,Hatchback,21.02947268399617,148.12287639674975,1.3228820271640178,0.6076045291752742,0.5035793019496362,986.2172171519337,0,0.0
Icy,Highway,Night,Hatchback,12.49379238919921,186.8476660752871,1.3232697338201447,1.0,0.32856338571411375,812.0127179374948,0,0.0
Sunny,City,Day,SUV,23.629287726727387,36.50894949587203,1.3241059047273869,0.6411990296082882,0.5276445154265272,1546.1243058077755,1,809736.3658353306
Foggy,Hilly,Day,Truck,38.51065389980097,83.11863267750935,1.3241707203096809,0.5850565669147756,0.22614428702867168,2545.351979124301,1,3562897.0360811115
Sunny,Highway,Day,Hatchback,28.915638241011592,75.72688263835684,1.3242878288313038,0.7647271658923537,0.5229027169022114,808.5123741531164,1,438795.15142125107
Sunny,Hilly,Night,Hatchback,23.420761448670607,176.0035920794436,1.3245903008034938,0.812567974648528,0.24126182029587412,895.973006257005,0,0.0
Sunny,Hilly,Day,Hatchback,38.355643336026944,148.66634182952785,1.3247844448311854,0.646502530840659,0.6068826449145693,1052.7634150476047,1,756573.4389807843
Foggy,Highway,Day,Truck,29.816206192612757,127.84924996306484,1.3249875141340943,0.45508015605874247,0.4305429990527062,2437.70518005144,1,1340117.6716617148
Sunny,Highway,Day,Hatchback,16.21658355593206,178.31080057446357,1.3251454614675544,0.7608960308826352,0.8162108206977677,868.9552801110831,0,0.0
Sunny,Hilly,Night,SUV,18.83271321566103,44.87170735171062,1.3267799701123149,0.7361290265821168,0.7054717945382389,1963.2735958611534,1,298948.6366030007
Sunny,Hilly,Day,SUV,13.624118181289084,131.22678730907347,1.3273118327296785,0.560741350650649,0.45202428280109785,1787.1721017705413,0,0.0
Rainy,Highway,Night,SUV,11.439355781833136,54.14473976451223,1.3284494321810045,0.6987708093414402,0.5178478511713417,1807.7249776397377,0,0.0
Rainy,City,Day,Sedan,26.08689949080719,201.76814250611628,1.328542870760834,0.7554398119018219,0.4609960674922494,1322.5050877758877,0,0.0
Icy,City,Night,Truck,14.944730785788218,177.71794102987496,1.3297444620509407,0.40417821620414485,0.2941150056966611,2130.0810584819324,0,0.0
Rainy,Highway,Night,Sedan,14.48345598566313,207.89045640315686,1.3303578329333985,0.7598177389460721,0.5135782268248938,1478.5874091708008,0,0.0
Rainy,Highway,Night,Sedan,27.963776441287223,121.1453739257898,1.3306409009998144,0.5697606503115296,0.5714336160534367,1419.4942193439383,1,349689.58305665833
Foggy,Highway,Day,Truck,26.99713738545386,52.30230429339317,1.3328153244547507,0.6302511074682704,0.7126494582435537,3153.260665304604,1,1845208.0190963573
Sunny,Hilly,Day,Hatchback,29.607028552022577,9.24447980054121,1.3335511303590877,0.812323251982686,0.5710798792211647,914.0761288782844,1,801257.3244260207
Rainy,Highway,Day,Sedan,28.70799031439589,20.168918389388832,1.3335586999424365,0.6761246380756014,0.5104171821694221,1340.9150640079215,1,1105113.4173943072
Icy,City,Day,SUV,11.79634881545741,150.1329848934923,1.3337725556181628,0.5581190612091292,0.22267677325543744,1511.2478297512066,0,0.0
Icy,Hilly,Night,Sedan,35.11135015653552,32.83981612939385,1.3339992186187386,0.5190899625067711,0.21948124215446208,1497.6767621927395,1,1846346.261100337
Sunny,City,Day,Truck,14.650024488119879,142.65148617557497,1.3354073162725948,0.6157259832378179,0.5455934530896038,3069.928992067459,0,0.0
Sunny,Highway,Day,Truck,38.711878346919036,200.07098267588697,1.3357403880126637,0.6118267356252135,0.8057176972861481,2925.0319302906855,1,190521.78603791216
Rainy,City,Night,Hatchback,24.445499481684585,107.94514818481765,1.3365503445535338,0.536784170031003,0.26331581386467834,1050.0094989185764,1,408508.4837524051
Foggy,Hilly,Night,Sedan,11.893329597496207,41.17122340423564,1.3366233545446324,0.5870557582105551,0.2971921411264194,1232.0698319056185,1,67793.07781865905
Foggy,Highway,Night,SUV,16.13393458680003,104.47844293025166,1.3366471886449858,0.5811575016928309,0.5722832133120758,1861.3712708508433,0,0.0
Foggy,Hilly,Day,Truck,17.862398554867617,74.8237597162978,1.336724244140626,0.613940055400894,0.25946481656110393,3095.291248189011,1,495245.66908027115
Rainy,City,Day,Sedan,24.5401869855446,93.84073253490685,1.3368504707500675,0.6534424730166933,0.28640235303317846,1474.285502522122,1,557784.0163280362
Foggy,Hilly,Day,Sedan,29.17261684890063,17.26511225900161,1.337223144155695,0.9013995098473038,0.5296227032533779,1493.04488927454,1,1270643.2723413042
Rainy,Highway,Night,SUV,10.482333157390073,137.22355189458264,1.337299859468264,0.5766970193031384,0.37179091681803395,1912.060032932557,0,0.0
Sunny,Hilly,Day,Truck,12.510220494313035,91.1668575813459,1.337389324942999,0.494495961998929,0.24355632698162719,2427.594362803117,0,0.0
Rainy,Highway,Night,Truck,31.5704753267669,43.537945256542194,1.3374139962293405,0.5300720501907761,0.3645490011367375,2193.3227312207746,1,2175148.527647075
Rainy,Highway,Night,Hatchback,34.94172419402624,116.3919585786635,1.338892618556674,0.6433718994756201,0.34496942886440374,1080.421350991723,1,991955.8346847104
Icy,Highway,Night,Hatchback,14.283637075958739,96.97995671423637,1.3392885640317904,0.9037801592637119,0.32022125610704777,1077.3493166460892,0,0.0
Rainy,Highway,Night,Truck,23.12544562194847,66.50920650721903,1.33929114163447,0.678252081731346,0.3008116863845589,2976.6052889394414,1,1168838.097635331
Sunny,City,Night,Hatchback,16.67452340158698,189.43805920721866,1.340364070769438,0.8298278366927383,0.8192946858432006,985.4710645095727,0,0.0
Sunny,Highway,Night,Truck,35.54677985250657,14.845316547544304,1.3409615015767482,0.6364222193069538,0.9634681390949247,3015.9260942013843,1,3810844.4651609166
Rainy,Highway,Day,Truck,21.51633943000121,98.61677417366319,1.34121752634615,0.4628668978881562,0.6306905192476127,2005.105534115331,1,127948.73261688408
Icy,City,Night,Hatchback,14.246936633774519,186.2541070173095,1.3424704556940554,0.811249099829532,0.2830436858794364,1098.0964080275385,0,0.0
Foggy,City,Night,Sedan,22.657969680152892,174.48961268255223,1.3425355401104964,0.9905941909556886,0.41156950010174037,1454.8347475227877,0,0.0
Foggy,Highway,Day,Sedan,14.006992324036425,79.6775472116433,1.3439716362307663,0.5279817346247451,0.4883157843259261,1239.125166866708,0,0.0
Sunny,Highway,Night,SUV,29.818487848551086,99.57021379665817,1.3444752065410752,0.8617476667340875,0.8068787231984369,1571.1056208689092,1,123372.36153609373
Icy,Hilly,Night,Truck,38.99750742437103,147.18301377764405,1.3451134747732492,0.6242346862553281,0.22943130809311288,2779.325449178571,1,3487770.9062970756
Rainy,Hilly,Night,SUV,22.467269412099153,199.78022673492595,1.3451987238574494,0.869283661841976,0.21967711820824803,1548.8021551262316,0,0.0
Rainy,City,Day,Hatchback,28.600083411826247,191.12604478566533,1.3463959943843875,0.7892793391617251,0.3993572465571857,1056.5838365841691,0,0.0
Rainy,Hilly,Day,Truck,19.24186616603694,161.9847756270732,1.3469513436118672,0.7119532175312872,0.45582142742896514,2216.8352316399273,0,0.0
Rainy,City,Night,Hatchback,29.13914033121809,179.36631727077256,1.3474711704238458,0.7968759592218232,0.4483496009311506,837.7345790150489,0,0.0
Sunny,Highway,Night,Sedan,11.591540261082223,168.5020503265682,1.3479181975102177,0.9872712010839857,0.803769394546203,1432.073681442526,0,0.0
Rainy,City,Day,Hatchback,21.87249091676743,50.43061180642355,1.3483724403869812,0.9276091857492957,0.2262394400124328,1059.4679865817373,1,415608.4644893994
Sunny,Hilly,Day,Sedan,30.1100537842917,171.32018726939447,1.3484189038822811,0.7688771070120806,0.6551764107420631,1141.570723669468,0,0.0
Foggy,Hilly,Night,Hatchback,38.20100983525498,121.61787630075632,1.3485120172968452,0.5902559451937243,0.47231881282222243,818.7322435839042,1,881163.7704600724
Foggy,City,Day,Truck,19.787727632535052,25.72361459837986,1.3489287279267395,0.37728999039837785,0.6415213535779339,2270.2690033245667,1,888933.2836029134
Sunny,Highway,Day,Sedan,22.85885211761608,76.99147391257038,1.350489097091854,0.8435803588538011,0.44970122179706384,1457.2470208027166,1,261719.25654960272
Sunny,City,Day,Hatchback,39.738205105957235,162.69740488566734,1.351395287083413,0.9501011736240923,0.5724033072528519,918.2960468812346,1,383216.09223790246
Icy,Hilly,Day,Hatchback,33.0222543686817,59.18512753061647,1.3520975054721822,0.6937575654068868,0.17527427077256444,845.1835923712918,1,892366.6462163707
Icy,City,Night,SUV,34.84103988466607,215.51013025724086,1.353369240499088,0.6601880573455573,0.21393355655628843,1920.4684435151828,1,1436214.0956956742
Sunny,Hilly,Day,SUV,18.200947955385544,126.78208337914138,1.354211780574011,0.484497716227111,0.49491055539346346,1673.658243550553,0,0.0
Foggy,City,Night,Truck,25.34243545209407,36.68543133974002,1.3547718187608648,0.46155817237227503,0.4625205323796255,2587.209658300344,1,1636143.3056289414
Icy,Highway,Night,Truck,26.718602745978192,33.82994147770178,1.3554768318495625,0.7208347891917084,0.220628979278607,2776.0470218575338,1,1981774.8101071387
Rainy,Highway,Night,Hatchback,29.267832919447606,167.42904526143644,1.357201289445523,0.6832177432256921,0.2642615823338364,919.6234408234774,1,372157.455453242
Icy,Highway,Day,Truck,10.138070691486359,212.77853616357814,1.3577629419750874,0.6329474780784194,0.2744311285679713,2610.0633491738854,0,0.0
Icy,City,Night,Hatchback,21.591460323899877,182.56971089342252,1.3589483381997487,0.6043635234547542,0.2905147450057698,873.8223317313566,0,0.0
Icy,City,Day,Truck,10.929777012023944,177.07142012364835,1.3590298856303082,0.5682722149676587,0.19471314017842015,2782.7112995350644,0,0.0
Rainy,Hilly,Day,Truck,26.154910013191063,50.66979681502753,1.3601449644476982,0.5467152465704029,0.4676010662075621,2598.592782642315,1,1581093.3635706352
Sunny,Hilly,Day,Hatchback,19.075333499534597,121.68728153308511,1.362844116877158,0.9604952769477298,0.47646632209341766,990.2142063875581,0,0.0
Foggy,City,Night,SUV,30.56837241127389,127.37659877715926,1.3643647430183554,0.6937965425041187,0.2570922408407475,1639.7985439738882,1,1041138.3436171497
Icy,Hilly,Day,Truck,33.01367452380808,6.031676009735257,1.365061600072163,0.6781254367783154,0.2225220154312985,2920.186127022537,1,3182718.7605921305
Foggy,Highway,Day,SUV,15.388954845732478,139.47388816758405,1.365383710085361,0.6151893677828272,0.4489429649589598,1554.8303272546507,0,0.0
Sunny,Highway,Night,SUV,18.926723383346353,208.62981921726512,1.3661096258279006,0.5118700850482795,0.3741033381440508,1749.1446086001172,0,0.0
Foggy,Hilly,Day,SUV,14.799207255092792,160.4939969544824,1.3662848071865712,0.5261617370634922,0.5941297094089937,1751.3924721608348,0,0.0
Sunny,City,Day,Hatchback,38.26841983072346,15.887105696780061,1.3663127544773428,0.7854663553869591,0.8117550835543423,1017.3292541392118,1,1489850.1630516818
Icy,City,Night,Sedan,16.619711589510253,67.1398122171612,1.3664778216994427,0.5446294121448807,0.256600980599014,1296.7986431551901,1,200376.48769659334
Icy,City,Night,SUV,38.79860386375451,27.02761896308348,1.3667332202090903,0.6742032277215396,0.31714156127562515,1956.6877493577467,1,2945464.0213185074
Sunny,Hilly,Day,Sedan,39.77468305849527,189.7884206125283,1.3678358245434004,0.5887387311436316,0.3472029134959348,1381.0191126481664,1,1435730.347163931
Rainy,Highway,Night,Hatchback,21.28350493474766,35.880337567149,1.3680558658127422,0.7083845024715555,0.49717262232044346,867.1724638994967,1,352333.05944178
Sunny,City,Day,SUV,12.65832723566228,18.34641412144812,1.3683207257631986,0.46696375521466915,0.32556050071892045,1800.2477147300174,1,282957.16553041094
Icy,Highway,Day,Hatchback,23.567374210000708,177.02163751947916,1.3689235450841284,0.7827526727993281,0.2639943538962453,914.2912798087913,0,0.0
Rainy,Hilly,Night,Hatchback,15.685196761630898,172.41885526061478,1.3704118283152955,0.6322017748563091,0.3601567307476622,828.0572565849656,0,0.0
Sunny,Highway,Night,Truck,23.64281697602965,218.03355696341765,1.370438324875443,0.44969625565884974,0.715165180578563,2680.944369022487,0,0.0
